4.499999999999999833e-02 2.222222222222222143e+01
8.999999999999999667e-02 2.222222222222222143e+01
1.350000000000000089e-01 2.222222222222222143e+01
1.799999999999999933e-01 0.000000000000000000e+00
2.249999999999999778e-01 2.222222222222222143e+01
2.699999999999999623e-01 2.222222222222222143e+01
3.150000000000000022e-01 2.222222222222222143e+01
3.599999999999999867e-01 2.222222222222222143e+01
4.049999999999999711e-01 2.222222222222222143e+01
4.499999999999999556e-01 2.222222222222222143e+01
4.949999999999999400e-01 2.222222222222222143e+01
5.400000000000000355e-01 0.000000000000000000e+00
5.850000000000000755e-01 2.222222222222222143e+01
6.300000000000000044e-01 0.000000000000000000e+00
6.750000000000000444e-01 0.000000000000000000e+00
7.199999999999999734e-01 0.000000000000000000e+00
7.650000000000000133e-01 2.222222222222222143e+01
8.100000000000000533e-01 2.222222222222222143e+01
8.549999999999999822e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.222222222222222143e+01
9.449999999999999512e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.222222222222222143e+01
1.034999999999999920e+00 2.222222222222222143e+01
1.079999999999999849e+00 2.222222222222222143e+01
1.125000000000000000e+00 0.000000000000000000e+00
1.169999999999999929e+00 2.222222222222222143e+01
1.214999999999999858e+00 0.000000000000000000e+00
1.259999999999999787e+00 2.222222222222222143e+01
1.304999999999999938e+00 2.222222222222222143e+01
1.349999999999999867e+00 2.222222222222222143e+01
1.394999999999999796e+00 2.222222222222222143e+01
1.439999999999999947e+00 2.222222222222222143e+01
1.484999999999999876e+00 2.222222222222222143e+01
1.529999999999999805e+00 2.222222222222222143e+01
1.574999999999999956e+00 2.222222222222222143e+01
1.619999999999999885e+00 2.222222222222222143e+01
1.664999999999999813e+00 2.222222222222222143e+01
1.709999999999999964e+00 2.222222222222222143e+01
1.754999999999999893e+00 2.222222222222222143e+01
1.799999999999999822e+00 2.222222222222222143e+01
1.844999999999999751e+00 2.222222222222222143e+01
1.889999999999999902e+00 2.222222222222222143e+01
1.934999999999999831e+00 2.222222222222222143e+01
1.979999999999999760e+00 2.222222222222222143e+01
2.024999999999999911e+00 0.000000000000000000e+00
2.069999999999999840e+00 2.222222222222222143e+01
2.114999999999999769e+00 0.000000000000000000e+00
2.159999999999999698e+00 0.000000000000000000e+00
2.205000000000000071e+00 0.000000000000000000e+00
2.250000000000000000e+00 2.222222222222222143e+01
2.294999999999999929e+00 4.444444444444444287e+01
2.339999999999999858e+00 4.444444444444444287e+01
2.384999999999999787e+00 2.222222222222222143e+01
2.429999999999999716e+00 6.666666666666665719e+01
2.474999999999999645e+00 4.444444444444444287e+01
2.520000000000000018e+00 1.333333333333333428e+02
2.564999999999999947e+00 4.444444444444444287e+01
2.609999999999999876e+00 2.222222222222222143e+01
2.654999999999999805e+00 4.444444444444444287e+01
2.699999999999999734e+00 6.666666666666665719e+01
2.744999999999999662e+00 4.444444444444444287e+01
2.790000000000000036e+00 1.111111111111111143e+02
2.834999999999999964e+00 1.111111111111111143e+02
2.879999999999999893e+00 6.666666666666665719e+01
2.924999999999999822e+00 8.888888888888888573e+01
2.969999999999999751e+00 4.444444444444444287e+01
3.014999999999999680e+00 8.888888888888888573e+01
3.059999999999999609e+00 6.666666666666665719e+01
3.104999999999999982e+00 2.222222222222222143e+01
